ID,Comment Text
411,"esta comprobado con pruebas que saco a relucir la tía de Sae-ron, ya hay pruebas"
412,Она и ее семя тогда могли бы об этом рассказать публично!!!!
413,本当に怖いのは彼女が亡くなってから世の中が騒ぐことだと思います。
414,"en mi opinión, yo hubiera salido con el igual"
415,siz şaka mısınız evet kendinden küçük kızla çıkması yanlış ama kız da istemiş yani kızı zorlamadı ve kız kendi canına kıydı kesin olmayan şey için böyle yalan yanlış yargılar yapacak son kişisiniz
416,sen şaka mısın
417,"Nn foi nd confirmado, nn falem oque nn sabem."
418,"foi confirmado pela dispatch, vai continuar defendendo?"
419,يمه ذي البنت الي مثلة في صيد خارج الحلبه؟؟
420,"Вы наоборот должны поддерживать его, а не осуждать. У них разница двенадцать лет, это вообще ничего."
421,ничего когда отношения не с РЕБЕНКОМ!!!
422,lo amaba cmo actor 👎👎
423,"ребята напомните один и не очень приятный факт
в шоу-бизнессе педофилизм очень часто встречается даже некоторые не узнаём"
424,no tienen ni la menor idea de que paso solo ellos y además una relación es de 2 personas nadie la obligó pero también estuvo mal de su parte dejar que su agencia exiga en su peor momento
425,700 milyon won doğrumu yoksa mesajda öyle yazıyor
426,"Aunq lo haya confirmado Dispatch, aún no veo cuál es realmente el problema. Desde que ellos comenzaron su relación, la familia de ella estuvo de acuerdo. Se nota que en realidad saben lo que quieren."
427,"También su familia tuvo la culpa, no siempre la familia ve el bien tuyo. Para que dejaran a una niña estar con un adulto pedo, filó están mal, ella no tiene la culpa de nada, como pueden defenderlo"
428,"Ya decía yo que la coincidencia de la partida de ella en el cumpleaños de él, no era a la ligera. Siento que hay mucho más turbio detrás de él"
429,"Visage d'ange cœur de démon
#JusticeforSaeron
#boycottkimsoohyun"
430,Donde estan los padres no entiendo? Porque ahora?
431,Ne ben anlamadım sevgilisi diğe suç onun mu (korumak amaçlı söylemiyorum )
432,kim saeroh emng secantik itu tp yg paling kaget kobisa ksh bisa macarin bocah umur 15thn😌
433,gw yg dari dulu nggk suka sama kim so hyun😭
434,"Digamos que es verdad que tuvieron una relación, por qué lo sacan ahora que ella murió, debieron hablarlo mucho antes esto es un delito."
435,cewe secantik itu 😭😭
436,Todos tienen culpa
437,gerçekten neti tartışıyonuz çok saçma yemin ederim hala kızda suç aramaya çalışan var gerçekten kadınlar sadece 0lünce duyuluyor ki hala bazıları onda suç arıyor
438,"ее родители знали об этом и не били тревогу. Когда она умерла, сразу же нвчали его обвинять. Тут обе виноваты."
439,"No toda la culpa la tiene Kim Soo Hyun, aquí hay varios implicados."
440,11 12 sama aliando wkwk
441,"tenía 14, en corea le suben 1 año"
442,"aku percaya dia redflag,karna jiwon ngehindarin dia banget,sampe g mw se frame lagi,orang introvert peng observasi handal aku percaya insting dia"
443,"Lembrando que quando ela ficou de maior ele sumiu, perdeu o ""interesse"" por ela"
444,عادي، فرق بس 12
445,مو على كم فرق السنه بس! كانت قاصر حرفيا
446,"Netizen yang cancel kim sae ron, pastu netizen jugak kecam masa dia upload gambar dengan kim soo hyun. Tiba tiba semua nak salahkan kim soo hyun . Family dia pun tak backup dia time dia hidup ."
447,"ada yg ckp dorang tak backup sebab pengaruh ksh. tak tau la hm. smpai meninggal baru nak peduli, sedih"
448,он не виновен
449,"оправдывать пдфл сильно конечно, продолжайте в том же духе!"
450,o que aconteceu?
451,tp sae ron ko mau😭😭 apa dia di paksa??
452,Why does the family only talk about this after her death? That's very strange.
453,"Ellos estuvieron juntos hasta el 2022, lo cual saeron tendria 22-23 años, la edad suficiente para saber que el tiene 12 años mas que ella. Cierto es que cuando lo dejaron no se supo más."
454,mais peut être que quand il sortaient ensemble il y avait l'amour 😔
455,"preguntan por sus padres díganme creen que les ubieran creído ubieran dicho que solo lo hacían para que la carrera de la chica llamará la atención, haci como aún con la pruebas aún lo defienden"
456,Smt
457,el fue una de las principales razones además de la sociedad y
458,ya pero si lo defienden a ver digan porque no dijo que no a la nena?
459,keinget aliando💀
460,fingiré que no vi esto y seguiré mirando Está bien no estar bien 😭
461,"La importancia de tener una buena red de apoyo, el ciberacoso, escrutinio publico tan mediático y la exposición de menores de edad a los medios, todos son un síntoma del verdadero problema"
462,تكلمت عن القضيه كامله شوفو آخر فيديو لي
463,Tenia 14 años internacional y 15 en coreana
464,كنسلتو من اول اصلا
465,Contoh klau benda ni reverse kan..bygkan ksh tu adalah perempuan..msti takkan ada dah yg support backup dia sbb dia perempuan..tpi sbb dia lelaki so masih ada yg tak salahkan dia 🤭
466,она могла отказаться и не встречается с ним и куда смотрели её родители в тот момент
467,"Напомните в каких дорамах он снимался? Девушку конечно жалко, только недавно пересматривала «человек из ниоткуда»"
468,من البداية ما كنت مرتاحه له
469,vid pertama si ksh mirip satria woilah😹
470,"BARU NGEH, DIA ITU AKTOR YG AKU SUKA"
471,los verderos culpables son las agencias que operan haciendo delitos. 💰💰💰🧾
472,"Yg defend Kim Sohyun ni, boleh explain dengan logic kh kenapa dia tolak offer wonbin yg nk byarkan hutang kim Saeron tu? 😂😂"
473,N-O-J-O
474,OLAY NE?
475,"Ojo de loca no se equivoca, ese tipo no me daba buena espina desde que lo vi en un dorama."
476,"Estamos con el , solo quieren sacar beneficio económico de su éxito"
477,"kim saeron kok mau sama dia anjir, apalagi posisi nya kim saeron masih kecil"
478,Falo é nada.....
479,CHI SPIEGA?
480,tanto la sociedad coreana como la familia el actor tienen responsabilidad q ella falleció 🥺
481,oh..15 thun tp muka dh matured.. ingt muka tike ksr cm bdk2 tu dia dh 15thn😥
482,Lan
483,ele destruiu a vida dela
484,🥰🥰🥰🥰uwielbiam go
485,In den Tod getrieben. Na wessen Karriere sollte jetzt beendet sein?
486,Estoy siguiendo las noticias en COREANO y eparece que GAROSERO se está divirtiendo a cost ade KSH y va liberando información un día a la vez.
487,Contexto plis
488,NAO ACREDITO QUE É ELE. EU AMAVA ELE
489,bahayanya muka innocent dia.. dri dulu tak suka lakonan mamat ni.. kayu yakmatttt🤣🤣.. hairan knapa dia terpaling mahal🤣🤣
490,Karma
491,"Porque los papas lo permitieron peor en Corea del Sur que lo que dicen los padres es la ley, ellos hubieran dicho que noo, sabiendo como es la sociedad coreana"
492,traduzcan
493,nose inglés
494,Y mi pregunta es xq lo funan cuando ella ya no esta y no cuando ella estaba?
495,"di indo juga banyak apalagi online wkwk, smp sama om om pacaran"
496,"A lot of people are calling for a boycott, but it's still early, so should wait until everything is clear. People treated the girl this way before, and in reality, they were also part of the reason for what happened to her. But now, they suddenly want justice for her again.What drama is this?"
497,"раз ее близкие знали, так зачем молчали? это вообще ужас, а теперь после ее смерти... если бы сказали возможно такого бы с ней не было"
498,@𝐥𝐞𝐚𝐡𝐬𝐨𝐩𝐡𝐢𝐞⁷
499,@georgiana_09x THIS
500,@ꨄMakiiꨄ
501,@user AINT NO WAY
502,@Manessa WHA
503,YEAH BRO IMMA TELL YOU THE STORY WHEN WE SEE EACHOTHER
504,@eyra
505,@Mell577 what is going onnnnnnn
506,@ℳ
507,@Mxggie🎀 guy?
508,"In any case, Kim So Hyun had no choice. If KSH had sided with KSR during the KSR case, they would have surrounded him and acted in a manner similar to KSR."
509,@𝓼𝓱𝓮𝓲𝔂𝓪 look
510,:(
511,@Tillie🫶🏻🇬🇧🎀 ...
512,😟
513,💚💚💚
514,😂😂😂
515,💙💙💙
516,💜
517,😭
518,😁
519,💀
520,💘💘💘
521,🥺
522,🤣
523,@user9225809289982
524,😒
525,💗
526,🙏
527,❤️
528,👑
529,😫😫😫
530,🌷🌷🌷
531,🤪
532,🎁🎁🎁
533,😞
534,@✪ what did I miss
535,😍
536,💞
537,😔😔😔
538,😍😍😍
539,😩😩😩
540,😳
541,@Nana-chan
542,🔥
543,💞💞💞
544,😆😆😆
545,@jukie WHAAAT
546,🖤🖤🖤
547,@𝐒𝐔𝐌𝐌𝐘 Was sagen wir dazu ?
548,@JJay kaya si m
549,@Carti178_FAWEH_ @𝑬𝒎𝒎𝒂♱
550,@แม่น้องซออิน 😭
551,@yuri etoh ba?
552,"@🦉 вскрылась новая инфа про ту актрису, которая умла, с ней с 15 встречался вот этот актер. в Корее новости его продолжают защищать или просто молчат"
553,انا مكنتش بحبه اصلا@Aisha mohamed
554,@Zuna1ra
555,@mrvx
556,@🕸️ iat caption kek pengen berkata kasar jir
557,@Nada Osama 🙂🙂🙂🙂
558,@★ hm qasa nk uncrush
559,@💋💋💜💜 @⟭⟬ natalia ⟭⟬ 💜🇵🇱
560,@Andrëïtta Lülü 😧
561,@Chzino
562,@𝒜♡
563,@Jen★/Lee★ kaget gw anj😭😭😭
564,@swclaclaa @@jstlissayaa
565,💓
566,🤩
567,😹
568,😎
569,🤲
570,"Kim sae ron date of death are feb 16,2025 while kim soo hyun birthday are in feb 16 too, there's really a connection here"
571,"Why do y'all keep defending him? I bet if the situation were reversed, with the girl in Soohyun's shoes and the boy in Saeron's situation, the girl would receive so much hate and threats."
572,"Only if they listen to Saeron this will never happen. What an awful man he is, first Sulli now Saeron smh"
573,I search it and sae ron is 24 years old
574,kim soo hyun 💔💔💔
575,KIM SAE RON?!
576,setelah taeil terbit la soohyun
577,❤
578,💕
579,😔
580,😅
581,WAIT WAIT IS THAT THIS KIM SAE RON?! FROM FRICKING BLOODHOUNDS?!
582,JUSTICE FOR KIM SAERON
583,"choosing Kim so hyun or won bin, I will choose won bin ❤️❤️"
584,he is drake💀
585,say.. DRAKE?!
586,"Ga nyangka seorang kim soo hyun,kecewa banget RIP kim sae ron smoga keadilan segera terungkap untukmu amin"
587,mukanya satria mahatir benerrr
588,🤲🤲🤲
589,@孤独
590,😻
591,😜
592,@.ೃ࿔ ♱
593,👌
594,💪
595,😳😳😳
596,oh the ppl in these comments are sick bro....
597,you can only be the hero in a series. you will never be the hero in real life.
598,"Dari banyak cewek cewek cantik lu malah macarin bocil , astaga di luar nalar 💔😭"
599,asian diddy
600,No se dan cuenta de la gravedad de ese noviazgo. La mayoría de países tienen penadas esas relaciones por una razón. 💀
601,"Me sorprende que la mayoría de sui*** de las coreanas famosas sean debido a un hombre que las hundió o les hizo un daño, bajo amenazas, etc…"
602,"I hate everything about this. She deserved so much better, and he deserves to rot in jail"
603,"Sad how it comes to this, lots of weirdos nowadays"
604,คนต่อไปอาจเป็นเมนคุณ
