ID,Comment Text
323,"Hình như bà này ms xoá video đk, sáng vừa thấy 13 h trc đăng, h là bay mất tiêu r, đg định vào táp đăng cái ảnh ko mặc quần😌"
324,"bà phân tích như bà hiểu hết vậy?! tìm hiểu còn không biết chọn lọc, dắt mũi dư luận như dắt bò á trời, cái kênh đó còn ủng hộ lính đánh thuê Mỹ đi đánh Việt Nam mà cũng hùa theo tin"
325,"còn vấn đề ksh chx dc sáng tỏ là có qhtd trong lúc quen nhau ko (cái đấy ms đáng trách).Còn mấy cái còn lại thấy bth vì yêu 6 năm và cho vay 12 tỉ 3 năm ko lãi suất thì đấy là real love .Còn về vc ko đến đám ma thì tht sự ct gần như buông bỏ nhau r huống chi lúc đó ct dc 4 năm r...Pháp lý đòi tiền bên cty lm đúng a/c nào lm ngân hàng ,cục thuế là bt ...Còn việc cap mh thì chỉ xác nhận là a gửi cty về rõ chuyện tiền nong còn leak pv là bên t3."
326,T thấy m nên nín mỏ lại
327,"Là 1 người có học thức các bạn trẻ hóng Drama nên tìm hiểu kĩ trước khi nói 1 vấn đề đừng hùa theo, chửi ai đó để không để mấy bọn câu view câu like nó dắt như dắt 🐕 thế này Nhục Lắm Các Bạn Ạ"
328,@ong nau
329,"dần dần t cảm thấy KSH cx ko sai, trc tiên là ko sai về mặt pháp lý. mượn tiền thì phải trả chứ. dù ổng giàu thật nhưng tiền ổng làm ra công sức của ổng mà. nyc bây mượn tiền mà tận 700tr bây có gào lên ko"
330,"gđ bé đó k tốt lành gì đâu mà noi ksh , gđ bé muôn tung tin lây xiền"
331,@wwinn @con cua 7 màu @wuh luh wuh @wooh @npthảo @Duongtu
332,Dấu đầu lòi đuôi
333,dám lên tiếng ảnh bẻ cái rụp luôn chứ ở😂 hên nay có vụ chính trị nên tin đc đôn lên thôi chứ dễ gì hồi đó mà dữ đc như dị😂
334,@chu li bi
335,má nói hây ghê
336,Chet r cx kh yên nx:))
337,sa hang hê dô chỗ nào v chị 7? hùa là giỏi
338,"Thứ t thắc mắc là cái nút ruồi đó , bảo yêu năm 2019 mà xoá nút ruồi từ 2017 😇😇😇"
339,Kênh jack toàn bú 🤣🤣
340,Sự trong sạch là đây sao @nt 🥵
341,soi tới cả nốt ruồi ☺️
342,chj xem ảnh k mặc quần của ãnh trên live viện Garosero chx
343,T nghi ông này dc bên chính trị cử lên bài để lấp liếm đi vụ 8 quả bỉm
344,Liên thiên
345,Phản biện @Đi Cùng Khoai đi
346,t nói tht cái sốp này i chang thời sự vị đó muốn bic là quá sốp bả liền
347,nốt ruồi mọc lại á😌.
348,"ê má cđm đỉnh thiệt chứ, có cái nốt ruồi mà cũng nhận ra nữa"
349,"Kim Soo Hyun thể hiện quyền lực của sao hạng S đó, 1 tay che trời luôn, kỳ này thì che mặt nè con"
350,"Ở hàn chứ ko phải ở mấy nước khác đâu mà sao hạng S. 1 tay che trời được, nghệ sĩ hàn có drama đều do phóng viên dập ko đó"
351,"Mình móc nó đó bạn, bên Hàn đang có vụ máy bay quân sự ném nhầm vào khu dân ở nên bung bét vụ này ra liền"
352,Tại ảnh xu vì chính phủ đẩy ảnh ra làm bia nữa chứ thử ko có vụ qân đội thả bom nhầm xem 😌 nó mua phóng viên lấy tiền lắp tin tức xong mua đám YTB viết bài phản đối ngược lại liền
353,"bạn ơi có nhận thì KSR vẫn bị chửi thôi. KSR cũng là diễn viên mà thừa biết lúc phim đg hot mà làm vậy ảnh hưởng thế nào ,nhưng vẫn leak hình nyc lên"
354,lúc đấy KSH nhận thì KSR vẫn bị chửi bạn nhé. KSR cũng là diễn viên thừa biết lúc phim đg hot mà sơ xuất gì là phim đi tông lun .vậy mà đi leak cái hình nyc lên
355,cho dù lúc đấy KSH có nhận thì KSR vẫn bị chửi. KSR là diễn viên chắc cũng biết khi phim đg hot mà có sơ xuất gì là đi tông lun. vậy mà đi leak hình nyc lên. là bảo vệ KSH đến cuối cùng chưa
356,chưa đủ tuổi che trời. đàn anh hạng S+ còn chưa che đc. ksh tuổi gì
357,"đúng thế, quả này nó phải trả giá rồi"
358,ý là tại sao mình hẹn hò phải công khai lên cho mọi người biết vậy bạn???
359,Đúng là không nhất thiết phải công khai. Nhưng ít nhất cũng đừng phủ nhận 🙂 gì mà tư tưởng 🚩 vậy
360,Không bắt buộc công khai nhưng đừng phủ nhận là được! Vì bên KSH phủ nhận nên cđm mới bạo lực mạng KSR đó :))
361,"bạo lực mạng thật ra là do bên dân hàn toxic quá thôi. kể cả ksh có thừa nhận thì em ý cũng bị chửi vì bảo là chia tay r đăng làm gì, phim đang chiêis đăng làm gì. còn liên quan tố hợp đồng phim qot"
362,Ý là nếu có hẹn hò thì sao á mn. Tại sao phải xin lỗi?? Xin lỗi vì đã hẹn hò à??
363,Xin lỗi vì có hẹn hò nhưng phủ nhận á.có hẹn hò từ năm 2015 nhưng nói dối là từ 2019 nữa á. Ko hỉu gì sao
364,"Phủ nhận chuyện hẹn hò thì sao vậy? Lạ lắm hay như nào? Lúc KSR còn sống, 2 người thử công khai hẹn hò xem có bị fan và cdm chửi em nó không?"
365,Nma vấn đề là gđ kia muốn thừa nhận để lmj? Mục đích j v? Chứng cứ ko có? Nói mồm bắt ngta thừa nhận à? Tự dưng ctay 4 năm người dưng nc lã r còn bị đăng ảnh công khai cs đời tư :)))
366,ksh có cx có thừa nhận đâu ơ hay 😀
367,Mà giấu thì sao nhỉ 🥴 chuyện riêng của ngta mà 😀
368,Phủ nhận chuyện hẹn hò thì sao?
369,Mấy bữa trước cty đã nói là hẹn hò khi bà này hơn 18 rồi mà ta. Còn việc kg công khai cũng đúng.vì ở thời điểm đó họ Ddang nổi tiếng mà ta.
370,Mới bóc thêm ảnh chụp outfit từ 2015 rồi á.bên này cứ đăng ảnh thôi để fan tự bóc outfit quang cảnh vậy đó.mà cty thừa nhận đúng năm 2019 tgian mà 2 bên tranh cãi.kiểu may quá mãi mới thấy kẽ hở để phủ nhận. Phủ nhận lần 1 thì chấp nhận đi. Phủ nhận lần 2 thì ngta sôi máu lên bóc toé loe ra chứ sao. Thừa nhận luôn đi có phải xong rồi ko
371,Vậy là ổng có hẹn hò khi bà này Ddang vị thành niên hok bà
372,"Tui nghĩ không phải do chính phủ hàn quốc muốn che đậy vụ bom thì KSH cũng ko bị khui đâu. Mà KSH cũng tội, tội chưa xử😂😂😂"
373,yêu nhau cả hai tự nguyện mắc gì xử ngta đâu phải ksh ép con này đâu
374,yêu trẻ vtn là ko sai hả b? [写真]
375,"Yêu trẻ vị thành niên là k tử tế đó mẹ, k phải tn mà phim sẽ nó để 18+ đâu"
376,KSR thiêng phết chứ đùa 😌
377,Tội gì ạh?!
378,thấy tội ông này gê yêu nhau 2 bên tự nguyện có vay có trả giờ ctay bao nhiêu tội lỗi đổ lên đầu hết
379,Vì ko nhận nên cđm mới tấn công con bé đấy . Bênh bất chấp thế 🤣
380,Vay theo bn khi dok nhận thi bé dok hk bị chửi à..
381,đag y nhau mà k nhận thì ông này sai đàng này chia tay 4 năm rồi
382,Mk nói thật khi cô ấy quyết định tung ảnh phải hiểu mình sẽ bị tấn công như thế nào. Chứ bạn đừng nói là do KSH k trả lời ms đăng ảnh. K liên lạc được vs anh ta thì liên lạc qly và cty.
383,"🙂 sợ thật , hóa ra cty của ksh bịt mồm phóng viên hết luôn ?"
384,sao biết hay vậy 😇
385,"nghe tin lá cải lmj bà:)cty giair trí mà bịt được mồm tất cả phóng viên,làm như tài phiệt,tổng tài trog phim 🥰"
386,có tiền là dc hết =))
387,"hoá ra công ty ksh còn mạnh hơn cả công ty YG,SM,.... vì có thể bịt mồm phóng viên hết luôn 🙄"
388,Thay vì cố liên hệ KSH sao ko tự trọng tự đến công ty để giải quyết đi làm phiền ng yêu cũ. Chia tay rồi phải có lòng tự trọng. Càng nói càng tự bôi mặt nhà mh.
389,"Ko nha ở Hàn Quốc giới chaebol hay ng nổi tiếng dùng quyền lực để thao túng ng ko có tiếng nói từ thời Park Chung Hee rui,xã hội độc tài mà"
390,"Bên KSH quen biết bên chính trị nên bịt đầu mối hết, ngày trước có pv đăng tin hh của 2 ng họ thì 1 thời gian sau pv đó cũng đột ngột qua đời luôn"
391,Nếu được như bạn nói chắc xử hai ông yotube đó rồi 😂😂
392,ổng bịt miệng đc thì đâu có chuyện bị lôi lên khắp mạng xã hội
393,🤡🤡 Thế mà cũng nghĩ ra Được
394,thế thì cả nhà ksr niệm lâu rồi 😂
395,2 ông ytb này cũng có chống lưng chính trị nhá mới dám lên công kích thế này đấy.ko phải dễ động vào đâu.ko bịt miệng nổi nên đành chịu trận
396,quen biết bên chính trị thì lại chẳng bị bóc phốt để đậy vụ thả bom đâu kìa
397,"muốn đòi lại công bằng cho con
hôm họp báo
mẹ kêu sức khỏe k tốt cần dưỡng bệnh nên vắng mặt
bố bận việc riêng k đến
bố mẹ tốt q ạ 🙂"
398,"R cuối cùng họp báo là ai muốn tổ chức mà cả bố mẹ đều ko đến v, thế họp báo lm gì tr"
399,sợ đến ngta nói đúng quá khóc á ☺️☺️
400,Là ai tổ chức họp báo vậy?
401,"Nói vậy là chính cha mẹ và hàng xóm con bé này lúc đó cũng biết, vậy sao ko ngăn cản? ko tố giác ngay lúc đó luôn đi ."
402,Tôi ko bênh ai chả tin ai nhưng có câu này tôi phải nói.Những ng đc gọi là bố là mẹ thật là tệ.
403,"Có luật sư, ba thì bận đi làm, mẹ thì nói sức khỏe k tốt. k đến đc. hài"
404,ý là chứng mình có hẹn hò để làm gì á ? trong khi gia đình biết và cho phép ạ????
405,"Phủ nhận chuyện hẹn hò thì sao? 🤨 Ko yêu nữa, ko muốn nhắc đến nữa thì phủ nhận. Ép ngta phải nhớ đến quá khứ để làm gì?"
406,công ty này quyền lực :tất cả là do những người ởcái công ty của ông này muốn bảo vệ cái máy in tiền là ông này .
407,Ngta mà thao túng đc thì vụ này k có đâu 🙂
408,"Thật sự là bố bận đến mức ko có tg để làm sang tỏ sự oan ức của con mình , bệnh nặng đến mức ko đến đc. Đây là thứ mà bố mẹ làm cho con sao ?????:))))"
409,Lúc đầu là KSH chối rồi đòi kiện nên viện Garosero mới tung ảnh mà
410,"Chưa khi nào thấy yêu ai, yêu 1 phát bị kéo xuống thê thảm luôn,sau này tình yêu với anh liệu có còn dám yêu, đau lòng cho sự bất công này. Vì cô ấy chớt năm 2025 thì 10 năm trước a có tội gì ?"
411,"Giờ em ấy mất rồi thừa nhận để làm gì nữa ak, ngày xưa yêu sao k cấm cản đi"
412,t nghĩ hẹn hò là riêng tư nên k đc công khai ra chứ :)) trừ khi ng nổi tiếng tự ckhai
413,"Câu chuyện cho ta thấy rằng ko chỉ tìm ngiu mà phải tìm hiểu cả gđ, bối cảnh nhà ngiu"
414,Chả thấy anh sai chỗ nào
415,ủa sao lúc đó gđ không lên tiếng ạ. sao không phản đối ngay từ lúc quen ạ. Giờ mới lên nói là sao
416,Đâu ai muốn rắc rối đâu mà nhào vô vụ này
417,Thì đã từng mà có phải đang diễn ra đâu
418,"Việc diễn viên chối hẹn hò là chuyện bth , ít thừa nhận lắm."
419,bố mẹ gì mà việc liên quan đến con của mình lại bảo bận vs chả sk ko tốt lại đòi ny có hiếu vs con mình :3 ?!
420,"gia đình gì kì lạ , rồi ba mẹ con bé đó đâu???"
421,"Cô gái mà cần nyc xin lỗi thì đã tự đòi rồi, h gia đình lồng lên đòi gì nhỉ, con gái mất rồi còn đâu, làm j còn ng nhận."
422,"Chắc con Dispatch ko phải truyền thông, mà Dis cũng lên tiếng đó."
423,"The family should now mourn and let their daughter rest in peace! Because that's what loving parents do, not evil incitement"
424,Bố mẹ thì ko đến nhg bắt nyc phải có trách nhiệm vs con gái mình😀😀😀
425,thứ t cần là hẹn hò khi bnh tuổi🥰chứ yêu nhau hay ko thì bth
426,Ghê chưa. Làm đc vậy thì bố của chaebol r 😂
427,có 1 thắc mắc là khoản nợ đó là sau khi chia tay vậy có cần phải trả k ạ
428,làm như có nhiều nghệ sĩ hàn hẹn hò mà dám công khai lắm
429,ê t nói thất ấy mỗi thế là quay ra trách ksh à pv k muốn đưa tin vì họ muốn bt sự tht từ 2 phía họ có đạo đức nên họ ms thế.còn chỉ cần gd ksr lên tg là tin gd krs à ?
430,chuyện riêng tư của ng khác thì ai dám lên tiếng
431,Cả giới giải trí biết nhưng bố mẹ k biết cgai mất r thì công bố ảnh riêng tư của con để nhận tiền🙂
432,Con Gái thì mất Bố Mẹ định lmj mà k cho Con Gái yên nghỉ
433,Kèo này ai thua ai thắng cũng thiệt
434,Cảm giác gđ này như mẹ của diễn viên Tang Mo bên thái ấy
435,. Mặt trái của sự thật là đây r 😂
436,cái drama hài nhất của năm
437,ý là chỉ có cái 700 triệu gì đó là vô lý thôi=)
438,Vậy là phải coi gia đình này đối xử với con gái ra sao tới nhờ người ta người ta mới ko giúp
439,Ua k dc hẹn hò àh
440,đang tin PT 16toi đi bạn oi
441,chưa chốt deal thành công rồi 🥺
442,:))))) haizzzz 😌
443,như trong phim luôn á
444,Thật vậy sao?
445,Vụ này là sao vậy mn
446,Ảnh dc minh oan chưa mn
447,20🐠/1k FL👑🌸🤯
448,R chuyện này ai đúng ai sai dị mn
449,Trong lúc em khủng hoảng gia đình đã ở đâu làm j. Nay em mất rồi thì đấu tranh kêu gào mạnh mẽ thế
450,hẹn hò CT mà gặp GĐ NYC vậy chịu
451,Gđ trốn hết đẩy bà dì voies ông chú hàng xóm và kênh ga rô chuyên gây scandel và bán mỹ phẩm lêb😂😂
452,Rồi dì hàng xóm đâu ông chú hàng xomz đâu rồi đi kiện mà k có ng nhà à lấy lại danh dự dữ chưa gia đình bòn tiền k biết đủ luôn
453,Thế thì phải ủng hộ caro Siro đi lấy lại công bằng cho em nổ
454,đúng rồi còn gì ai bảo không thừa nhận từ đầu.
455,Vấn đề là hẹn hò thì làm sao. Ctay 4 năm rồi còn ép ngta phải nhận mối quan hệ và công nhận con bà là ng đồng sáng lập cty khi k bỏ vốn?
456,"thắc mắc sao lúc còn con gái hong lên tiếng đi, giờ tự nhiên lại lên tiếng"
457,Đã không tin anh nay lại ghetto ãnh...😔
458,Thật là hài hước
459,mấy b giờ cố gắng nếu có y thì nhớ đủ truong thành hay y và công khai tất cả mạng xh và ctay cốt nhất đừng bao giờ cho nyc vay 1 nghìn hay giúp gì cả k 1 ngày đẹp trời lại bị phốt hay ăn vạ thì chết
460,rồi hẹn hò bị gì
461,Vì ngta tôn trọng ng đã khuất đó bạn. Chắc cũng k còn lạ với cái gd tệ bạc ne
462,Ksr cx có thừa nhận đâu ơ hay 😀 Đơn phươg đăng ảnh lên phóng viên liên hệ thì từ chối trả lời. 2 ng đèu ko nhận cái h đổ ksh
463,tự nhiên tui ko tin gđ này
464,"😏 Tui cứ thắc mắc, tại sao đã chia tay, mà cứ quy tội cho ngta quài dị, phải chi còn yêu, rồi là vợ chồng đi thì còn đáng nói và đáng trách"
465,nghe nói ông này từng bị đuổi việc vì tin giả đúng k. mấy ngày qua những bức ảnh nó đăng lên chỉ thấy ksh yêu thật lòng cả hai từng hp mà thui 🤣🤣
466,Cả giới giải trí bao che
467,Báo k thích lên cái nói ng ta thao túng là sao🙂
468,"Ủa showbiz ai cũng giấu chuyện hh mà, đó là chuyện riêng, tự nhiên bắt ng ta công khai dùm, ủa hh chứ có phải hung thủ đâu mà ra làm chứng"
469,muốn lấy lại danh dự cho con mà kh thấy mặt cha mẹ đâu?
470,Thế lực nó mạnh quá mà
471,rồi đổ tới hết cả giới giải trí luôn.
472,Ko bt tin ai bữa thì Ga ko mua chuộc đc nay thì tìm đến
473,"có cha mẹ như v gặp t , t cũng ...🙏🙏🙏🙏"
474,"Phải xin lỗi vì hẹn hò , haha"
475,bố mẹ gì kì v
476,100 phương tiện tt từ chối vì thấy gđ vô lý chứ còn sao
477,Từ chối đã từng hẹn hò là kiện à ??
478,Yêu phải công khai cho cả xã hội biết thì mới là người tử tế hả?
479,M thấy hẹn hò chia tay là bt có gì đau trời
480,Ủa sao lúc quen khongi nói ma mất rồi lại coi ra ngộ ! Ba me muốn kiếm cơm
481,dắt t còn hơn dắt bò
482,@nhật vy🤡🙏
483,@31thang5.18 @Td
484,@quynh huong
485,🤣🤣🤣🤣
486,@⭑ cả showbiz niệm Phật
487,🙂🙂🙂
488,@miu @kr @bvy tr tr
489,😅😅😅
490,@quynh anh Ảnhhh đúng mà
491,@🦭
492,@Ê! Chồng💢 eo mún đòi lại công bằng cho con mà bố mẹ lại ko có mặt ở họp báo
493,@Chip iu ơi🐰💤 đã wow
494,@m
495,@𐙚. mệt
496,"xin bí quyết thao túng của ảnh đc không, thao túng từ bạn gái, gia đình, họ hàng người thân bạn gái, cả giới giải trí, truyền thông các kiểu 😂😂😂"
497,Ý là lúc cj bị khủng hoảng gia đình ở đâu vậy ạ lúc đó gd sao ko lên tiếng bảo vệ từ lúc cj còn sống để ko sảy ra đến nước này rồi mới bắt đầu lên tiếng vậy
498,"Gđ làm chuyện càng ngày càng bung bét....phóng viên tôn trọng người đã khuất, cty cx muốn làm việc riêng để mọi chuyện ko rối ren. Gđ muốn lôi mọi chuyện về con gái đã khuất ra trước mn hả ?"
499,"nhiều người cứ lên án cha mẹ con bé "" sao lúc sống thì ko lên tiếng"" mà ko biết ở HQ tổng thống còn làm bù nhìn thì 1 gia đình thấp cổ bé họng thì làm gì đc! Tới khi mất đi đứa con như 1 đòn đả kích khiến ngta có động lực tìm công bằng thôi! cái phim penthouses phản ánh đúng XH Hàn luôn í!"
500,"Mọi người hiểu lý do tại sao chia tay rồi chứ, vì sợ đó"
